date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,AnnouncedDate,MACD_macd,MACD_macdsignal,MACD_macdhist,RSI10,BOLL_Upper,BOLL_Middle,BOLL_Lower,CCI10,DX10,SMA5,SMA10,SMA20,date_before_announced_0,date_before_announced_1,date_before_announced_2,date_before_announced_3,date_before_announced_4,date_before_announced_5,date_before_announced_6,date_before_announced_7,date_before_announced_8,date_before_announced_9,date_before_announced_10,date_before_announced_11,date_before_announced_12,date_before_announced_13,date_before_announced_14,date_before_announced_15,date_before_announced_16,date_before_announced_17,date_before_announced_18,date_before_announced_19,MeasuringReasonCode_1,MeasuringReasonCode_2,MeasuringReasonCode_3,MeasuringReasonCode_4,MeasuringReasonCode_5,MeasuringReasonCode_6
2023-04-18,2630,5.042215474692732,5.909170024934273,7.614457831325289,7.8021978021977825,6.853333333333364,5.264957264957269,0.8163265306122448,4.585814653730345,2023-04-19,2.5178490840096575,0.9049859454201745,3.8820380605537337,1.5892130318476505,7.5978566573301505,5.689873417721496,-0.023029567982093765,0.8330096397372887,2.3383453601910995,5.689873417721496,4.528735632183927,3.763948497854049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-04-19,2630,1.8039198845124036,2.1581986590816555,6.939759036144568,7.010989010988991,7.706666666666697,4.8547008547008605,-1.1428571428571428,1.8143191702910673,2023-04-19,3.0404505893560896,1.7342774272582915,3.971541293563793,1.242734912486859,8.194517724537542,7.360759493670858,3.527166194403459,0.5918736322390347,2.3383453601910995,7.360759493670858,6.321839080459789,4.931330472102982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-26,2722,0.2145791523736052,0.036954080197985656,-0.4073226544622424,-0.6767895878524961,-0.8366762177650449,-0.7587628865979396,-0.8615384615384616,0.24856096284667714,2023-06-26,-1.7638351439929802,-1.7044592813351755,1.049839781588431,0.1447970890533637,-0.8007928859930596,-1.0414647280560063,-1.994647950079369,-2.061278026055997e-05,1.0760202538685832,-1.0414647280560063,-1.4131394443001797,-0.8575413620623317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-05-29,2722,-0.3775240251783058,-0.39864417527951684,-0.8649885583524021,-0.8503253796095461,-1.0888252148997157,-0.7010309278350527,-0.1641025641025641,-0.46241060526774813,2023-06-26,-1.4221674762195273,-1.4382271406648404,0.891246994471244,0.2292908526584866,-0.8041727456139862,-0.7980613893376428,-1.0385246318327999,-0.42587285649930223,-0.5619221257024377,-0.7980613893376428,-1.208517268242014,-0.7886687187379764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2023-05-30,2722,-0.555512976230847,-0.5234317414390245,-0.6453089244851249,-0.7722342733188731,-0.9742120343839564,-0.907216494845362,-0.8205128205128205,-0.5150880865166579,2023-06-26,-1.3957795218647444,-1.222264584083953,0.4574535504309331,-0.811739372157521,-0.8530439707250898,-0.7312870220786224,-0.6439761460755363,-0.6526266500081767,-0.44864013902080613,-0.7312870220786224,-1.0485588158919754,-0.7247979992304731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-05-31,2722,0.3221174852498308,0.13946304074969218,-0.8832951945080074,-0.5639913232104126,-0.9627507163323795,-0.3628865979381448,1.046153846153846,0.2967032967032967,2023-06-26,-0.9295626189151509,-0.9969002758314182,0.5385844830123288,0.07696045650906568,-0.7052953392323437,-0.6580506192784062,-0.7666493024123452,-0.40270608850723144,-0.16831620558555016,-0.6580506192784062,-0.8408205660867311,-0.6339938437860714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-06-01,2722,1.191126471132632,0.8675162250987379,-0.31578947368421045,-0.09544468546637826,-0.3553008595988551,-0.4618556701030935,-0.5538461538461539,1.3603697889412174,2023-06-26,-0.7130437017301295,-0.7921831749894381,0.36041266451265674,-0.34795066303199973,-0.6732238483892612,-0.6386645126548206,-0.7797067112005349,2.061278026055997e-05,0.3014048546219896,-0.6386645126548206,-0.641391846273694,-0.5520392458637937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2023-06-02,2722,-0.28672151059026346,-0.3082171354662776,-0.4897025171624704,-0.5119305856832981,-0.46991404011461446,-0.4783505154639185,-0.3487179487179487,-0.27193441479155767,2023-06-26,-0.6191142664013728,-0.6178132473914636,0.09853652137646722,-0.4219973976769117,-0.6072452775901265,-0.5654281098546045,-0.6768246166581858,-0.3571289969559242,-0.35380059590096147,-0.5654281098546045,-0.4845494676707349,-0.4670065409772997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023-06-05,2722,-0.6326510043085221,-0.5647405062259534,-0.36155606407322644,-0.47722342733188755,-0.366762177650432,-0.4618556701030935,-0.26666666666666666,-0.6842839699982557,2023-06-26,-0.592097024242988,-0.4752694708602912,-0.1761022275188813,-0.391536830186902,-0.5555215803512735,-0.5029617662897164,-0.5765155720330662,-0.2794154213250107,-0.3099213165984814,-0.5029617662897164,-0.3370553103090092,-0.380242400923433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-06,2722,1.1642916608683787,0.8798720351193048,-0.32494279176201313,-0.05206073752711574,-0.3094555873925523,-0.2886597938144342,0.1230769230769231,1.0474446188731903,2023-06-26,-0.47434219293311014,-0.34795044271321923,-0.3074817914403569,-0.07696045650906568,-0.547719416147952,-0.34141087775982953,0.030370138034291477,0.4683682862361699,0.1494397613203905,-0.34141087775982953,-0.22695403791223054,-0.2832820315505969,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-07,2722,0.7032553187752394,0.5130635189278813,-0.04118993135011463,-0.069414316702821,0.011461318051575287,0.008247422680411903,0.4307692307692308,0.8820861678004536,2023-06-26,-0.17357315044060728,-0.21216524893247027,-0.23442435095082687,0.36904796356319847,-0.318637549816194,-0.24448034464189672,-0.2244869256049994,0.6243230802948451,0.14943976132039163,-0.24448034464189672,-0.14489742923915955,-0.17439399769141978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-08,2722,1.5033651327211242,1.2583801055055366,0.09610983981693327,0.3817787418655093,0.2521489971346694,0.23917525773195805,0.2666666666666666,1.7856270713413571,2023-06-26,0.2067472909330599,-0.060632872317657495,-0.09853652137646722,0.6492744783984964,-0.03175989705889858,-0.061389337641357844,-0.30361784924328905,0.8734091140755186,0.5179918747718949,-0.061389337641357844,-0.04726045183069309,-0.052424009234320244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-09,2722,0.34201650721937527,0.25765764775340155,0.608695652173913,0.32104121475054154,0.14899713467048525,-0.008247422680413074,-0.9230769230769231,0.40519797662654805,2023-06-26,0.20710047850785943,0.06063287231765702,-0.3597176463789144,-0.5333377486394184,0.04231970138697373,0.06138933764135632,-0.030370138034291477,-0.009859130663803214,-0.06572439271866369,0.06138933764135632,0.04726045183069309,0.05242400923432134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-12,2722,-0.5587230886253126,-0.49991720906787795,0.04118993135011463,-0.24295010845987103,-0.1031518624641841,-0.1731958762886605,-0.717948717948718,-0.6117216117216118,2023-06-26,-0.014735205491526574,0.13262002551077667,-0.7849594757349682,-1.2273526488492594,0.03175989705890002,0.13677975228863568,0.2920148437195554,-1.1658094206113592,-1.4358813056207782,0.13677975228863568,0.11373669176837307,0.15284724894190171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-13,2722,-0.27385144583408205,-0.25801307776049115,-0.09610983981693327,0.052060737527114515,-0.011461318051576916,0.12371134020618439,0.4307692307692308,-0.2360020931449503,2023-06-26,0.014735205491526574,0.19353432625151112,-0.8805109088266659,-0.6547788715590099,0.08250726891271533,0.24448034464189367,0.5709710278895326,-0.5217106414105624,-0.9609881189447904,0.24448034464189367,0.24357309789665127,0.2601962293189695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-14,2722,-0.0325478375650703,-0.036954080197985656,0.31578947368421045,0.31236442516268953,0.43553008595988374,0.27216494845360684,0.06153846153846155,-0.004360718646432932,2023-06-26,0.10484347959660417,0.2524309458319868,-0.8979221700363568,-0.40529929408196197,0.17978581736016072,0.31340872374797885,0.5707574630733824,0.1355911740673959,-0.6128779364776115,0.31340872374797885,0.3235523240716717,0.3667756829549827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-15,2722,-0.48060840817065476,-0.41231606929334724,0.462242562929061,0.26030368763557504,0.5157593123209157,0.37113402061855555,-0.06153846153846155,-0.5433455433455433,2023-06-26,0.19612699896850055,0.3098460007451751,-0.9107070985618718,-0.2439444630042955,0.248526632631849,0.34787291330102216,0.5152024139565391,-0.032616151447826335,-0.6128779364776115,0.34787291330102216,0.4284601402233196,0.4795113505194298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-16,2722,-0.1385794712231528,-0.07856582140730493,0.6819221967963383,0.9110629067245126,0.8825214899713459,1.0391752577319584,1.3538461538461537,-0.199023199023199,2023-06-26,0.8083120635421737,0.42483908060064524,-0.413846617355027,0.5709434138929036,0.7594604209448109,0.6214324178782982,0.16994115570237708,1.2427101820259228,0.06572439271866369,0.6214324178782982,0.619579330044144,0.6084070796460178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-19,2722,-0.7855643299228141,-0.6479116092962136,2.082379862700227,1.6832971800433845,2.7507163323782238,1.7731958762886586,1.517948717948718,-0.9766265480551195,2023-06-26,1.8820426425607426,0.6379618607122818,0.43294814746780247,1.094770952718804,1.4997324809986836,1.1297792137856772,0.10535643163982893,2.054464435091749,0.5381818329194592,1.1297792137856772,0.9010646585302504,0.7673143516737206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-20,2722,0.5611880658397295,0.8525608480844586,2.832951945080089,2.5249457700650773,3.2893982808022932,2.5731958762886586,1.6820512820512818,0.1725100296528868,2023-06-26,3.3655549453805396,0.975816171006415,1.5092992062314023,1.4515594576538309,2.415145725360262,1.7695207323640294,0.06876531038560513,1.2150488177358045,0.8540802283902167,1.7695207323640294,1.2614905219423507,0.9416121585225076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-21,2722,1.7385773095313046,2.2975763059367598,3.931350114416472,3.43600867678959,3.2893982808022932,2.9443298969072154,0.6153846153846154,1.6251526251526252,2023-06-26,4.760561647053039,1.4034713251437585,2.284221418819374,1.5760211925443444,3.1687636596109074,2.46742057081314,0.7046984047046357,0.6529376797404605,1.0754988640037049,2.46742057081314,1.6312646065956873,1.1089842247018082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-26,2722,0.0325478375650703,0.38555408930948176,4.205949656750568,3.78308026030369,4.263610315186248,2.861855670103092,-0.5128205128205128,0.004360718646432932,2023-06-26,5.655022217541251,1.8465001865248385,2.4168863997163923,1.3127811054044192,3.5086468636241364,3.117932148626819,2.297548200322712,0.2445536953579284,1.1415041591322455,3.117932148626819,1.9615684237860262,1.2675067333589842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-01-30,2739,-0.03339493092584818,-0.025856205195968717,-0.20565552699228773,-0.07809847198641807,-0.2670454545454548,-0.15679999999999972,-0.21538461538461537,0.018037518037518036,2023-02-24,-0.03023650405106778,0.14565965451724086,-0.17432913018885962,-0.5649270732745003,-0.10456060069568807,-0.1716312056737587,0.020647108142852,-1.1685873535434659,-0.7610968070489309,-0.1716312056737587,-0.1610660486674388,-0.2858713578889503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023-01-31,2739,-0.09194985496551442,-0.0694307378599526,-0.25706940874035966,-0.14601018675721605,-0.2670454545454548,-0.16319999999999982,-0.07692307692307693,-0.03391053391053391,2023-02-24,-0.08732081817338105,0.054809276775861726,-0.21469889198391973,-0.5897813571829421,-0.1290748836181658,-0.21985815602836906,-0.20630807819745398,-1.3182683832699735,-0.7610968070489301,-0.21985815602836906,-0.18192352259559547,-0.2572842221000562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023-02-01,2739,-0.08852914154384232,-0.0662127155055947,-0.25706940874035966,-0.09168081494057786,-0.2670454545454548,-0.09919999999999982,0.0923076923076923,-0.031024531024531024,2023-02-24,-0.09523122028231933,-0.022872661913481293,-0.1909711312173271,-0.3235045937614232,-0.14999838466036883,-0.23687943262411335,-0.13169048030397373,-0.8768274928324962,-0.5402725473431869,-0.23687943262411335,-0.16801853997682326,-0.23309510720176047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2023-02-02,2739,-0.12034696388797697,-0.08997508226059718,-0.16452442159383032,-0.14601018675721605,-0.19886363636363644,-0.11839999999999963,-0.10769230769230768,-0.0772005772005772,2023-02-24,-0.11683095966871322,-0.09867542565091196,-0.18758511002519118,-0.40929058439020366,-0.15756083122278147,-0.245390070921987,-0.13093648421189769,-1.0496306221451162,-0.5402725473431866,-0.245390070921987,-0.16106604866743385,-0.206706981858164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2023-02-03,2739,-0.11300509368945506,-0.08434336945619005,-0.16452442159383032,-0.11205432937181707,-0.1874999999999999,-0.112,-0.04615384615384616,-0.06421356421356421,2023-02-24,-0.13281564210415892,-0.169424527535769,-0.178479089261509,-0.38184833261295104,-0.16726781039273203,-0.25390070921985963,-0.1031439410061349,-0.8857528940802688,-0.4049962502131874,-0.25390070921985963,-0.15643105446117753,-0.1935129191863689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2023-02-06,2739,0.07279365637189247,0.05798633323056186,-0.1953727506426732,0.030560271646858806,-0.1874999999999999,-0.009599999999999909,0.18461538461538465,0.1738816738816739,2023-02-24,-0.08386576305947417,-0.1950734858938666,-0.09721468032790406,-0.01879004730579682,-0.09650231656460097,-0.188652482269505,-0.27014142539439906,0.09696538826176547,4.149639013840629e-16,-0.188652482269505,-0.13325608342989437,-0.14073666849917596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023-02-07,2739,-0.11010211536490788,-0.08117829599543101,-0.020565552699229064,-0.023769100169779876,-0.017045454545454388,-0.003199999999999818,-0.04615384615384616,-0.05411255411255411,2023-02-24,-0.044952199676942965,-0.19098815130058375,-0.04363747296671451,0.0,-0.0537686488262023,-0.1177304964539023,-0.020647108142848265,0.11799819031690253,0.0,-0.1177304964539023,-0.11471610660486584,-0.1737218251786684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-08,2739,-0.12768578260262586,-0.0944552930954494,-0.010282776349614532,0.0033955857385397064,-0.017045454545454388,-0.003199999999999818,-0.06153846153846154,-0.08152958152958154,2023-02-24,-0.018368848563662048,-0.17091160292297086,-0.014823450777550692,0.0,-0.02510196265466834,-0.07517730496453905,0.09089115751603724,-0.02885440561211292,0.06276569675859091,-0.07517730496453905,-0.09385863267670916,-0.13633864760857758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-09,2739,-0.08863492631810753,-0.06436865987243534,0.030848329048842868,-0.003395585738540189,0.02840909090909092,0.028800000000000183,0.015384615384615382,-0.03823953823953824,2023-02-24,0.018368848563661992,-0.13162163270896485,0.019796558096701965,0.10350147778445282,0.005538481336430184,-0.009929078014184422,0.4297955403435886,-0.12187122616510586,0.06276569675859091,-0.009929078014184422,-0.04750869061413456,-0.07036833424958641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-10,2739,-0.07352499534012984,-0.053060647027539924,0.010282776349614532,-0.01697792869269998,0.017045454545454388,0.003200000000000273,-0.12307692307692308,-0.032467532467532464,2023-02-24,0.026431683447074732,-0.09509163893250312,0.014823450777550682,-0.06103930247405403,-0.009481108816209484,0.041134751773049455,1.1867303992816778,-0.33602258889953257,-0.034182475025020996,0.041134751773049455,-0.012746234067205668,-0.0065970313359022415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-13,2739,-0.051774018293137235,-0.03799442890300959,-0.0411311053984574,-0.06451612903225828,-0.15340909090909113,-0.08639999999999963,-0.2769230769230769,-0.032467532467532464,2023-02-24,-0.028298851799015683,-0.10047299503959758,-0.060695179753544284,-0.5172484161268827,0.0037604906956663037,0.007092198581560877,0.6414013135771883,-0.8711538748272988,-1.2275834675418666,0.007092198581560877,0.012746234067207315,0.006597031335899117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-14,2739,0.03339493092584818,0.025856205195968717,-0.061696658097686465,-0.01697792869269998,-0.13068181818181807,-0.035199999999999815,0.06153846153846154,-0.018037518037518036,2023-02-24,-0.043084825321931294,-0.11412704395847693,-0.07560146250717065,-0.3103049740985965,-0.0037604906956663037,-0.007092198581560877,0.5785696330137688,-0.6820084558787485,-0.9787717212133915,-0.007092198581560877,0.05909617612978027,0.03078614623419171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-15,2739,1.2169109167598429,1.0136414859692628,0.0411311053984574,0.3429541595925297,0.07386363636363623,0.36160000000000037,0.8923076923076922,1.3080808080808082,2023-02-24,0.19086459843647177,0.022872661913481293,0.19585639503693358,0.43427214950165466,0.2460854601985196,0.1546099290780144,-0.7742287032512374,0.8177930377131778,-0.0289147057340238,0.1546099290780144,0.22595596755504355,0.2023089609675625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-16,2739,0.8887777357633656,0.7544531533051101,0.5758354755784059,0.42444821731748744,0.5284090909090909,0.3808000000000002,-0.015384615384615389,0.93001443001443,2023-02-24,0.3796370798875486,0.25183062354070024,0.36155283669199495,0.4529006722439368,0.3961951518541136,0.3106382978723386,-0.9326021394767626,0.4065264939652338,0.08001031276535348,0.3106382978723386,0.40672074159907246,0.3804288070368293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-17,2739,1.0769871580844106,0.9780800512835095,0.5964010282776349,0.825127334465195,0.5284090909090909,0.816,0.9846153846153846,1.3080808080808082,2023-02-24,0.7923935354759204,0.6959771205146879,0.749293712147693,0.7234192871563373,0.770208003649927,0.6709219858156034,-1.6437122312223744,0.3410453438221155,0.4117493898207926,0.6709219858156034,0.7427578215527239,0.7036833424958766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-20,2739,2.0276932333090825,2.057754291031435,1.5526992287917725,1.33446519524618,1.6647727272727277,1.296,1.0923076923076922,2.476911976911977,2023-02-24,1.4040970314819359,1.4380658738715404,1.2861456923843493,0.8545103824182939,1.295308438660728,1.2836879432624078,-1.453456211452047,0.44429190662411727,0.6036616411648763,1.2836879432624078,1.2155272305909595,1.1742715777899928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-21,2739,0.9036181189992252,0.9179503547799179,1.912596401028276,1.252971137521222,1.789772727272727,1.1936000000000004,-0.3076923076923077,1.06998556998557,2023-02-24,1.7985573609788903,2.281148619874256,1.4681233198688675,0.641406199648814,1.53411080814248,1.8283687943262392,1.5897286582355892,0.02885440561211284,0.6036616411648772,1.8283687943262392,1.6488991888760114,1.6030786146234166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-22,2739,0.9312910090824874,1.0722845442775073,2.745501285347041,1.7758913412563668,3.0625000000000004,1.712,1.1846153846153844,0.8852813852813853,2023-02-24,2.4086012863243877,3.341337049161871,1.859318638744199,0.7800932859764669,1.962800620614998,2.426950354609926,2.8378851987738725,0.12713961223392437,0.7143330982139167,2.426950354609926,2.2699884125144787,2.212204507971414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-23,2739,0.3535922195298528,0.4997776096844767,3.660668380462722,2.3803056027164695,4.073863636363638,2.2816000000000005,1.3076923076923077,0.3643578643578644,2023-02-24,3.2127860114534923,4.69796253452438,2.3934584499324036,0.868569024166706,2.5219338022006874,3.2695035460992843,5.153098480059474,0.12829204598383473,0.7853693290381778,3.2695035460992843,3.0857473928157533,3.0302363936228733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-02-24,2739,5.196177101003862,6.914677696313234,4.647814910025702,3.0458404074702896,4.732954545454547,2.9088000000000003,1.4461538461538461,3.186868686868687,2023-02-24,4.196122736733419,6.405012966051166,3.024877197163975,0.9289997059520954,3.251651106639638,4.197163120567371,6.263508043805844,0.10482872127068323,0.831846475930779,4.197163120567371,4.137891077636143,4.061572292468402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-08-11,2816,-0.3467279359927679,-0.3534735442036698,0.019801980198020094,-0.06521739130434787,-0.024024024024024378,-0.03619909502262496,-0.16993464052287582,-0.11237340378687803,2023-09-07,0.08904139654819149,0.15328970491881966,0.04543235677870897,-0.001116294168579251,-0.007485359794049052,0.005252790544976915,0.1739876945479741,-0.7300941116277389,-0.23123924545160657,0.005252790544976915,0.028795811518324294,-0.5982721382289395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-08-14,2816,-0.38279705654682966,-0.38485452739195425,-0.019801980198020094,-0.12608695652173946,-0.08408408408408446,-0.13574660633484167,-0.45751633986928103,-0.10215763980625275,2023-09-07,0.011910771073092742,0.11457859195952516,-0.04732051545271449,-0.4748325662765014,-0.00024740877406750623,-0.005252790544976915,0.03558126516185102,-1.3742607669039966,-0.4191943524024867,-0.005252790544976915,-0.0052356020942416264,-0.5399568034557224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-08-15,2816,-0.3070565493824182,-0.3215244220407977,-0.1287128712871285,-0.134782608695652,-0.060060060060060094,-0.10859728506787358,-0.09150326797385622,-0.13632760898282695,2023-09-07,-0.04214804855767299,0.052882941159914446,-0.09456648270421285,-0.37547265636998606,-0.01967986960207812,-0.031516743269862424,-0.035581265161848494,-1.1122945804473003,-0.4191943524024866,-0.031516743269862424,-0.04188481675392557,-0.4708423326133914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2023-08-16,2816,-0.36967338541106926,-0.37517539190548227,-0.09900990099009907,-0.1956521739130436,-0.15615615615615674,-0.20814479638009092,-0.45751633986928103,-0.12294143549097314,2023-09-07,-0.14139129664705385,-0.052882941159914806,-0.18515523979107368,-0.737017798111787,-0.029708742489759958,-0.07879185817465467,-0.3464065774745579,-1.5347809730173878,-0.49200625203353887,-0.07879185817465467,-0.11780104712041893,-0.4233261339092881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-08-17,2816,-0.1418330781012023,-0.1867239250755279,-0.2079207920792082,-0.15217391304347835,-0.20420420420420465,-0.07239819004524928,0.2222222222222222,-0.07010127697049758,2023-09-07,-0.15627634460025427,-0.14595623319955683,-0.1590649303456276,-0.30115889151925646,-0.04431985218233361,-0.0892974392646085,-0.3247885550682625,-0.9555673482958529,-0.531722170933565,-0.0892974392646085,-0.1335078534031438,-0.33909287257019527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-08-18,2816,-0.35711216947992125,-0.36385994810509226,-0.17821782178217804,-0.134782608695652,-0.12012012012012019,-0.05429864253393679,-0.11764705882352941,-0.09335094671950682,2023-09-07,-0.1642132196517984,-0.22492614658089527,-0.13007466868124495,-0.25340753905722624,-0.05295192711122465,-0.09455022980958541,-0.30426399353538597,-0.6233445848327819,-0.4687767022788914,-0.09455022980958541,-0.1335078534031438,-0.25269978401727844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-08-21,2816,-0.3982035640259097,-0.39758733723425294,-0.10891089108910912,-0.1434782608695652,-0.03603603603603657,-0.0814479638009055,-0.2483660130718954,-0.11765741963892558,2023-09-07,-0.1894290223995493,-0.30243461239174924,-0.1270705837379403,-0.35460140013795866,-0.04090379923859281,-0.07879185817465467,-0.2644129923687464,-0.5273980085996999,-0.4687767022788915,-0.07879185817465467,-0.12827225130890033,-0.17062634989200964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-22,2816,-0.3718525802355964,-0.3752724221177813,-0.05940594059405958,-0.134782608695652,-0.012012012012012189,-0.09954751131221735,-0.22222222222222224,-0.13562307353588726,2023-09-07,-0.22333246666171522,-0.38371193176684093,-0.13481766716022914,-0.42289967474325335,-0.03896055315582399,-0.07616546290216575,-0.25729673933614,-0.4670326658156907,-0.4326221013091143,-0.07616546290216575,-0.1518324607329867,-0.09935205183585465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-23,2816,0.012217020575224044,-0.04877892152247168,-0.05940594059405958,-0.04782608695652152,0.0,-0.0814479638009055,-0.11764705882352941,0.008806693086745927,2023-09-07,-0.24540562233069285,-0.46128005762308033,-0.1271932182050804,-0.3607151510748093,-0.05445948648353793,-0.0393959290873264,0.15510144559046884,-0.01760620579940235,-0.1305891139771617,-0.0393959290873264,-0.16230366492146253,-0.028077753779696582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-08-24,2816,-0.41921352084449626,-0.4152265333366267,-0.019801980198020094,-0.12608695652173946,-0.03603603603603657,-0.0814479638009055,-0.16993464052287582,-0.1518273888154998,2023-09-07,-0.26708372809086495,-0.5356562842885088,-0.12063209586767115,-0.3607151510748093,-0.056643769710281844,-0.04202232435981532,0.1497505699044505,-0.3224338660588702,-0.26831024036029455,-0.04202232435981532,-0.17539267015706753,-0.01727861771058275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
